ID,0,1,2,3,4,5,C,X,Account Age,is_high_risk,cluster,Late 30 Days,Late 60 Days,Late 90 Days,Late 120 Days,Late 150 Days,Late More Than 150 Days,Completed Credit,No Credit,%hr
5052668,12,0,0,0,0,0,46,0,58,0,0,20.689655172413794,0.0,0.0,0.0,0.0,0.0,79.3103448275862,0.0,0.0
5052669,12,0,0,0,0,0,19,0,31,0,0,38.70967741935484,0.0,0.0,0.0,0.0,0.0,61.29032258064516,0.0,0.0
5052670,12,0,0,0,0,0,43,0,55,0,0,21.818181818181817,0.0,0.0,0.0,0.0,0.0,78.18181818181819,0.0,0.0
5052673,12,0,0,0,0,0,39,0,51,0,0,23.52941176470588,0.0,0.0,0.0,0.0,0.0,76.47058823529412,0.0,0.0
5052678,8,0,0,0,0,0,19,1,28,0,0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,67.85714285714286,3.571428571428571,0.0
5052679,10,0,0,0,0,0,17,0,27,0,0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,62.96296296296296,0.0,0.0
5052682,10,0,0,0,0,0,48,0,58,0,0,17.24137931034483,0.0,0.0,0.0,0.0,0.0,82.75862068965517,0.0,0.0
5052684,21,1,0,0,0,0,35,1,58,0,0,36.206896551724135,1.7241379310344827,0.0,0.0,0.0,0.0,60.3448275862069,1.7241379310344827,0.0
5052685,10,0,0,0,0,0,37,0,47,0,0,21.27659574468085,0.0,0.0,0.0,0.0,0.0,78.72340425531915,0.0,0.0
5052686,4,0,0,0,0,0,25,0,29,0,0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0
5052687,4,0,0,0,0,0,25,0,29,0,0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0
5052688,7,1,0,0,0,0,14,0,22,0,0,31.818181818181817,4.545454545454546,0.0,0.0,0.0,0.0,63.63636363636363,0.0,0.0
5052690,34,0,0,0,0,0,0,0,34,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052693,0,0,0,0,0,0,31,1,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.875,3.125,0.0
5052716,5,0,0,0,0,0,21,0,26,0,0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,80.76923076923077,0.0,0.0
5052717,5,0,0,0,0,0,21,0,26,0,0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,80.76923076923077,0.0,0.0
5052719,18,0,0,0,0,0,20,0,38,0,0,47.368421052631575,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0
5052720,13,0,0,0,0,0,0,21,34,0,2,38.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,61.76470588235294,0.0
5052722,18,0,0,0,0,0,20,0,38,0,0,47.368421052631575,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0
5052724,22,0,0,0,0,0,26,5,53,0,0,41.509433962264154,0.0,0.0,0.0,0.0,0.0,49.056603773584904,9.433962264150944,0.0
5052726,38,8,1,0,0,0,0,2,49,1,1,77.55102040816327,16.3265306122449,2.0408163265306123,0.0,0.0,0.0,0.0,4.081632653061225,2.0408163265306123
5052744,5,0,0,0,0,0,5,17,27,0,2,18.51851851851852,0.0,0.0,0.0,0.0,0.0,18.51851851851852,62.96296296296296,0.0
5052745,5,0,0,0,0,0,16,0,21,0,0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,76.19047619047619,0.0,0.0
5052750,16,0,0,0,0,0,15,2,33,0,0,48.484848484848484,0.0,0.0,0.0,0.0,0.0,45.45454545454545,6.0606060606060606,0.0
5052752,17,0,0,0,0,0,0,15,32,0,1,53.125,0.0,0.0,0.0,0.0,0.0,0.0,46.875,0.0
5052755,7,5,0,0,0,0,29,1,42,0,0,16.666666666666664,11.904761904761903,0.0,0.0,0.0,0.0,69.04761904761905,2.380952380952381,0.0
5052756,7,5,0,0,0,0,40,1,53,0,0,13.20754716981132,9.433962264150944,0.0,0.0,0.0,0.0,75.47169811320755,1.8867924528301887,0.0
5052757,36,0,0,0,0,0,0,2,38,0,1,94.73684210526315,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0
5052758,38,0,0,0,0,0,0,3,41,0,1,92.6829268292683,0.0,0.0,0.0,0.0,0.0,0.0,7.317073170731707,0.0
5052767,4,0,0,0,0,0,36,0,40,0,0,10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
5052770,4,0,0,0,0,0,49,0,53,0,0,7.547169811320755,0.0,0.0,0.0,0.0,0.0,92.45283018867924,0.0,0.0
5052784,4,0,0,0,0,0,37,4,45,0,0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,82.22222222222221,8.88888888888889,0.0
5052794,7,0,0,0,0,0,0,47,54,0,2,12.962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,87.03703703703704,0.0
5052796,7,0,0,0,0,0,0,14,21,0,2,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0
5052818,11,0,0,0,0,0,43,0,54,0,0,20.37037037037037,0.0,0.0,0.0,0.0,0.0,79.62962962962963,0.0,0.0
5052819,9,0,0,0,0,0,0,36,45,0,2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
5052823,5,0,0,0,0,0,49,0,54,0,0,9.25925925925926,0.0,0.0,0.0,0.0,0.0,90.74074074074075,0.0,0.0
5052824,8,0,0,0,0,0,19,1,28,0,0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,67.85714285714286,3.571428571428571,0.0
5052825,53,0,0,0,0,0,0,1,54,0,1,98.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0
5052826,9,0,0,0,0,0,26,0,35,0,0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,0.0
5052828,11,0,0,0,0,0,15,0,26,0,0,42.30769230769231,0.0,0.0,0.0,0.0,0.0,57.692307692307686,0.0,0.0
5052840,4,0,0,0,0,0,41,2,47,0,0,8.51063829787234,0.0,0.0,0.0,0.0,0.0,87.2340425531915,4.25531914893617,0.0
5052842,38,0,0,0,0,0,0,0,38,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052846,9,0,0,0,0,0,32,0,41,0,0,21.951219512195124,0.0,0.0,0.0,0.0,0.0,78.04878048780488,0.0,0.0
5052847,54,0,0,0,0,0,0,1,55,0,1,98.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0
5052848,11,0,0,0,0,0,30,0,41,0,0,26.82926829268293,0.0,0.0,0.0,0.0,0.0,73.17073170731707,0.0,0.0
5052849,24,0,0,0,0,0,0,0,24,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052852,0,0,0,0,0,0,44,8,52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.61538461538461,15.384615384615385,0.0
5052855,0,0,0,0,0,0,50,1,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.0392156862745,1.9607843137254901,0.0
5052856,24,0,0,0,0,0,18,0,42,0,1,57.14285714285714,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0
5052857,0,0,0,0,0,0,19,8,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.37037037037037,29.629629629629626,0.0
5052864,6,0,0,0,0,0,32,0,38,0,0,15.789473684210526,0.0,0.0,0.0,0.0,0.0,84.21052631578947,0.0,0.0
5052872,12,0,0,0,0,0,18,0,30,0,0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
5052876,0,0,0,0,0,0,0,22,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5052877,10,1,1,1,1,0,9,0,23,1,0,43.47826086956522,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,0.0,39.130434782608695,0.0,4.3478260869565215
5052878,4,0,0,0,0,0,17,2,23,0,0,17.391304347826086,0.0,0.0,0.0,0.0,0.0,73.91304347826086,8.695652173913043,0.0
5052879,10,1,1,1,1,0,9,0,23,1,0,43.47826086956522,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,0.0,39.130434782608695,0.0,4.3478260869565215
5052880,0,0,0,0,0,0,0,22,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5052881,0,0,0,0,0,0,0,22,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5052882,10,1,1,1,1,0,31,0,45,1,0,22.22222222222222,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,68.88888888888889,0.0,2.2222222222222223
5052883,19,0,0,0,0,0,11,1,31,0,1,61.29032258064516,0.0,0.0,0.0,0.0,0.0,35.483870967741936,3.225806451612903,0.0
5052884,10,1,1,1,0,0,29,0,42,1,0,23.809523809523807,2.380952380952381,2.380952380952381,2.380952380952381,0.0,0.0,69.04761904761905,0.0,2.380952380952381
5052886,3,0,0,0,0,0,36,2,41,0,0,7.317073170731707,0.0,0.0,0.0,0.0,0.0,87.8048780487805,4.878048780487805,0.0
5052890,3,0,0,0,0,0,45,7,55,0,0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,81.81818181818183,12.727272727272727,0.0
5052912,31,0,0,0,0,0,7,0,38,0,1,81.57894736842105,0.0,0.0,0.0,0.0,0.0,18.421052631578945,0.0,0.0
5052916,0,0,0,0,0,0,0,43,43,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5052924,34,3,0,0,0,0,0,10,47,0,1,72.3404255319149,6.382978723404255,0.0,0.0,0.0,0.0,0.0,21.27659574468085,0.0
5052925,19,0,0,0,0,0,27,0,46,0,0,41.30434782608695,0.0,0.0,0.0,0.0,0.0,58.69565217391305,0.0,0.0
5052927,0,0,0,0,0,0,21,9,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0
5052929,0,0,0,0,0,0,12,9,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,42.857142857142854,0.0
5052931,9,0,0,0,0,0,26,0,35,0,0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,0.0
5052933,9,0,0,0,0,0,26,0,35,0,0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,0.0
5052934,4,0,0,0,0,0,31,0,35,0,0,11.428571428571429,0.0,0.0,0.0,0.0,0.0,88.57142857142857,0.0,0.0
5052950,3,0,0,0,0,0,24,2,29,0,0,10.344827586206897,0.0,0.0,0.0,0.0,0.0,82.75862068965517,6.896551724137931,0.0
5052952,21,5,1,0,0,0,25,1,53,1,0,39.62264150943396,9.433962264150944,1.8867924528301887,0.0,0.0,0.0,47.16981132075472,1.8867924528301887,1.8867924528301887
5052954,3,0,0,0,0,0,48,2,53,0,0,5.660377358490567,0.0,0.0,0.0,0.0,0.0,90.56603773584906,3.7735849056603774,0.0
5052955,6,0,0,0,0,0,19,0,25,0,0,24.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
5052974,27,2,0,0,0,0,0,0,29,0,1,93.10344827586206,6.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052978,0,0,0,0,0,0,5,34,39,0,2,0.0,0.0,0.0,0.0,0.0,0.0,12.82051282051282,87.17948717948718,0.0
5052988,6,0,0,0,0,0,39,0,45,0,0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,0.0
5052999,20,0,0,0,0,0,0,16,36,0,1,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0
5053006,25,0,0,0,0,0,0,2,27,0,1,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,0.0
5053008,12,1,0,0,0,0,0,26,39,0,2,30.76923076923077,2.564102564102564,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0
5053012,0,0,0,0,0,0,30,28,58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.724137931034484,48.275862068965516,0.0
5053016,12,1,0,0,0,0,0,26,39,0,2,30.76923076923077,2.564102564102564,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0
5053017,33,1,0,0,0,0,4,0,38,0,1,86.8421052631579,2.631578947368421,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0
5053018,6,7,0,0,0,0,22,0,35,0,0,17.142857142857142,20.0,0.0,0.0,0.0,0.0,62.857142857142854,0.0,0.0
5053021,9,0,0,0,0,0,46,0,55,0,0,16.363636363636363,0.0,0.0,0.0,0.0,0.0,83.63636363636363,0.0,0.0
5053022,9,0,0,0,0,0,26,0,35,0,0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,0.0
5053029,8,0,0,0,0,0,32,2,42,0,0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,76.19047619047619,4.761904761904762,0.0
5053035,6,0,0,0,0,0,33,0,39,0,0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,84.61538461538461,0.0,0.0
5053036,6,0,0,0,0,0,22,0,28,0,0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,78.57142857142857,0.0,0.0
5053038,6,0,0,0,0,0,24,0,30,0,0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
5053039,6,0,0,0,0,0,24,0,30,0,0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
5053042,3,0,0,0,0,0,22,0,25,0,0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
5053043,3,0,0,0,0,0,22,0,25,0,0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
5053046,3,0,0,0,0,0,22,0,25,0,0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
5053047,3,0,0,0,0,0,22,0,25,0,0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
5053051,24,0,0,0,0,0,13,1,38,0,1,63.1578947368421,0.0,0.0,0.0,0.0,0.0,34.21052631578947,2.631578947368421,0.0
5053055,19,0,0,0,0,0,0,1,20,0,1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5053056,4,0,0,0,0,0,25,1,30,0,0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,83.33333333333334,3.3333333333333335,0.0
5053057,37,0,0,0,0,0,0,1,38,0,1,97.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0
5053058,4,0,0,0,0,0,25,0,29,0,0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0
5053059,4,0,0,0,0,0,16,0,20,0,0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
5053068,11,0,0,0,0,0,3,8,22,0,1,50.0,0.0,0.0,0.0,0.0,0.0,13.636363636363635,36.36363636363637,0.0
5053071,18,0,0,0,0,0,34,0,52,0,0,34.61538461538461,0.0,0.0,0.0,0.0,0.0,65.38461538461539,0.0,0.0
5053074,0,0,0,0,0,0,0,44,44,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053077,13,0,0,0,0,0,18,0,31,0,0,41.935483870967744,0.0,0.0,0.0,0.0,0.0,58.06451612903226,0.0,0.0
5053078,13,0,0,0,0,0,20,0,33,0,0,39.39393939393939,0.0,0.0,0.0,0.0,0.0,60.60606060606061,0.0,0.0
5053081,33,0,0,0,0,0,0,1,34,0,1,97.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,2.941176470588235,0.0
5053083,23,0,0,0,0,0,0,1,24,0,1,95.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0
5053084,36,1,0,0,0,0,4,0,41,0,1,87.8048780487805,2.4390243902439024,0.0,0.0,0.0,0.0,9.75609756097561,0.0,0.0
5053088,36,0,0,0,0,0,8,1,45,0,1,80.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,2.2222222222222223,0.0
5053092,6,0,0,0,0,0,14,0,20,0,0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
5053102,11,1,0,0,0,0,15,0,27,0,0,40.74074074074074,3.7037037037037033,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0
5053110,0,1,0,0,0,0,43,12,56,0,0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,76.78571428571429,21.428571428571427,0.0
5053111,20,0,0,0,0,0,19,0,39,0,0,51.28205128205128,0.0,0.0,0.0,0.0,0.0,48.717948717948715,0.0,0.0
5053113,12,0,0,0,0,0,11,0,23,0,0,52.17391304347826,0.0,0.0,0.0,0.0,0.0,47.82608695652174,0.0,0.0
5053116,12,0,0,0,0,0,11,0,23,0,0,52.17391304347826,0.0,0.0,0.0,0.0,0.0,47.82608695652174,0.0,0.0
5053124,6,0,0,0,0,0,14,0,20,0,0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
5053125,6,0,0,0,0,0,43,0,49,0,0,12.244897959183673,0.0,0.0,0.0,0.0,0.0,87.75510204081633,0.0,0.0
5053128,4,0,0,0,0,0,32,0,36,0,0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,0.0
5053134,4,0,0,0,0,0,40,0,44,0,0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0
5053138,4,0,0,0,0,0,30,0,34,0,0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,88.23529411764706,0.0,0.0
5053139,4,0,0,0,0,0,27,0,31,0,0,12.903225806451612,0.0,0.0,0.0,0.0,0.0,87.09677419354838,0.0,0.0
5053140,6,0,0,0,0,0,14,0,20,0,0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
5053148,9,1,1,0,0,0,0,27,38,1,2,23.684210526315788,2.631578947368421,2.631578947368421,0.0,0.0,0.0,0.0,71.05263157894737,2.631578947368421
5053149,9,1,1,0,0,0,0,27,38,1,2,23.684210526315788,2.631578947368421,2.631578947368421,0.0,0.0,0.0,0.0,71.05263157894737,2.631578947368421
5053150,1,0,0,0,0,0,25,4,30,0,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,83.33333333333334,13.333333333333334,0.0
5053151,1,0,0,0,0,0,30,4,35,0,0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,85.71428571428571,11.428571428571429,0.0
5053153,23,0,0,0,0,0,0,0,23,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053155,22,0,0,0,0,0,0,0,22,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053161,25,0,0,0,0,0,0,0,25,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053167,18,0,0,0,0,0,14,11,43,0,1,41.86046511627907,0.0,0.0,0.0,0.0,0.0,32.55813953488372,25.581395348837212,0.0
5053170,4,0,0,0,0,0,49,0,53,0,0,7.547169811320755,0.0,0.0,0.0,0.0,0.0,92.45283018867924,0.0,0.0
5053174,12,0,0,0,0,0,17,0,29,0,0,41.37931034482759,0.0,0.0,0.0,0.0,0.0,58.620689655172406,0.0,0.0
5053175,4,0,0,0,0,0,47,0,51,0,0,7.8431372549019605,0.0,0.0,0.0,0.0,0.0,92.15686274509804,0.0,0.0
5053176,4,0,0,0,0,0,31,0,35,0,0,11.428571428571429,0.0,0.0,0.0,0.0,0.0,88.57142857142857,0.0,0.0
5053179,0,0,0,0,0,0,0,35,35,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053180,4,0,0,0,0,0,25,0,29,0,0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0
5053182,4,0,0,0,0,0,29,0,33,0,0,12.121212121212121,0.0,0.0,0.0,0.0,0.0,87.87878787878788,0.0,0.0
5053183,4,0,0,0,0,0,27,0,31,0,0,12.903225806451612,0.0,0.0,0.0,0.0,0.0,87.09677419354838,0.0,0.0
5053185,5,0,0,0,0,0,35,0,40,0,0,12.5,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0
5053186,6,0,0,0,0,0,34,0,40,0,0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0
5053188,10,0,0,0,0,0,40,0,50,0,0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
5053189,24,0,0,0,0,0,10,0,34,0,1,70.58823529411765,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0
5053192,20,0,0,0,0,0,21,4,45,0,0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,46.666666666666664,8.88888888888889,0.0
5053197,8,0,0,0,0,0,15,1,24,0,0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,62.5,4.166666666666666,0.0
5053198,0,0,0,0,0,0,0,30,30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053199,0,0,0,0,0,0,36,5,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.8048780487805,12.195121951219512,0.0
5053202,3,0,0,0,0,0,41,1,45,0,0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,91.11111111111111,2.2222222222222223,0.0
5053211,4,2,0,0,0,0,26,0,32,0,0,12.5,6.25,0.0,0.0,0.0,0.0,81.25,0.0,0.0
5053214,0,0,0,0,0,0,3,28,31,0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.67741935483871,90.32258064516128,0.0
5053216,21,0,0,0,0,0,0,0,21,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053218,34,0,0,0,0,0,7,0,41,0,1,82.92682926829268,0.0,0.0,0.0,0.0,0.0,17.073170731707318,0.0,0.0
5053219,16,0,0,0,0,0,6,0,22,0,1,72.72727272727273,0.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0
5053220,21,0,0,0,0,0,0,0,21,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053221,9,0,0,0,0,0,52,0,61,0,0,14.754098360655737,0.0,0.0,0.0,0.0,0.0,85.24590163934425,0.0,0.0
5053224,35,5,0,0,0,0,0,1,41,0,1,85.36585365853658,12.195121951219512,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0
5053225,8,0,0,0,0,0,14,0,22,0,0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,63.63636363636363,0.0,0.0
5053226,0,0,0,0,0,0,32,0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
5053228,0,0,0,0,0,0,32,0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
5053229,0,0,0,0,0,0,32,0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
5053232,2,0,0,0,0,0,37,0,39,0,0,5.128205128205128,0.0,0.0,0.0,0.0,0.0,94.87179487179486,0.0,0.0
5053234,4,0,0,0,0,0,25,0,29,0,0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0
5053237,11,0,0,0,0,0,10,0,21,0,0,52.38095238095239,0.0,0.0,0.0,0.0,0.0,47.61904761904761,0.0,0.0
5053239,11,0,0,0,0,0,21,1,33,0,0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,63.63636363636363,3.0303030303030303,0.0
5053240,11,0,0,0,0,0,10,0,21,0,0,52.38095238095239,0.0,0.0,0.0,0.0,0.0,47.61904761904761,0.0,0.0
5053244,22,0,0,0,0,0,0,17,39,0,1,56.41025641025641,0.0,0.0,0.0,0.0,0.0,0.0,43.58974358974359,0.0
5053248,4,0,0,0,0,0,35,1,40,0,0,10.0,0.0,0.0,0.0,0.0,0.0,87.5,2.5,0.0
5053249,4,0,0,0,0,0,31,1,36,0,0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,86.11111111111111,2.7777777777777777,0.0
5053254,12,1,1,1,1,12,4,0,32,1,1,37.5,3.125,3.125,3.125,3.125,37.5,12.5,0.0,3.125
5053255,40,0,0,0,0,0,0,0,40,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053261,0,0,0,0,0,0,0,48,48,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053262,0,0,0,0,0,0,0,20,20,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053268,0,0,0,0,0,0,0,22,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053273,0,0,0,0,0,0,23,1,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95.83333333333334,4.166666666666666,0.0
5053274,0,0,0,0,0,0,24,1,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0
5053278,21,3,0,0,0,0,0,1,25,0,1,84.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5053280,28,8,0,0,0,0,12,1,49,0,1,57.14285714285714,16.3265306122449,0.0,0.0,0.0,0.0,24.489795918367346,2.0408163265306123,0.0
5053285,23,0,0,0,0,0,0,1,24,0,1,95.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0
5053289,9,0,0,0,0,0,37,0,46,0,0,19.565217391304348,0.0,0.0,0.0,0.0,0.0,80.43478260869566,0.0,0.0
5053296,17,0,0,0,0,0,36,0,53,0,0,32.075471698113205,0.0,0.0,0.0,0.0,0.0,67.9245283018868,0.0,0.0
5053306,21,0,0,0,0,0,0,0,21,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053307,9,0,0,0,0,0,11,0,20,0,0,45.0,0.0,0.0,0.0,0.0,0.0,55.00000000000001,0.0,0.0
5053308,11,0,0,0,0,0,25,1,37,0,0,29.72972972972973,0.0,0.0,0.0,0.0,0.0,67.56756756756756,2.7027027027027026,0.0
5053310,11,0,0,0,0,0,12,1,24,0,0,45.83333333333333,0.0,0.0,0.0,0.0,0.0,50.0,4.166666666666666,0.0
5053311,12,0,0,0,0,0,3,10,25,0,1,48.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0
5053320,1,0,0,0,0,0,29,0,30,0,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,0.0
5053344,6,0,0,0,0,0,19,0,25,0,0,24.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
5053345,31,2,0,0,0,0,12,0,45,0,1,68.88888888888889,4.444444444444445,0.0,0.0,0.0,0.0,26.666666666666668,0.0,0.0
5053354,10,0,0,0,0,0,31,1,42,0,0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,73.80952380952381,2.380952380952381,0.0
5053355,10,0,0,0,0,0,19,1,30,0,0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,63.33333333333333,3.3333333333333335,0.0
5053359,9,0,0,0,0,0,21,1,31,0,0,29.03225806451613,0.0,0.0,0.0,0.0,0.0,67.74193548387096,3.225806451612903,0.0
5053362,6,0,0,0,0,0,32,0,38,0,0,15.789473684210526,0.0,0.0,0.0,0.0,0.0,84.21052631578947,0.0,0.0
5053363,6,0,0,0,0,0,44,0,50,0,0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
5053364,0,0,0,0,0,0,0,38,38,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5053365,8,0,0,0,0,0,42,0,50,0,0,16.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0
5053366,0,0,0,0,0,0,0,38,38,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
